enrollment_id,student_id,course_id,enrollment_date,completion_status,progress_percent
54454,25564,91,2024-12-22,Completed,17.0
54455,16330,125,2024-08-08,Completed,51.0
54456,23616,56,2024-10-04,Completed,32.0
54457,16748,123,2024-02-21,Completed,80.0
54458,7386,34,2024-06-25,In Progress,75.0
54459,3688,156,2025-08-10,Completed,40.0
54460,22935,62,2024-11-05,Dropped,9.0
54461,15303,46,2024-07-22,Completed,25.0
54462,20450,155,2024-02-22,Dropped,87.0
54463,5178,73,2024-10-10,Completed,3.0
54464,20364,93,2025-06-04,Completed,11.0
54465,16214,200,2025-06-30,Completed,44.0
54466,13876,52,2024-05-28,Completed,19.0
54467,13579,103,2024-10-14,Dropped,57.0
54468,18697,130,2025-04-13,Dropped,22.0
54469,25926,81,2024-12-14,Completed,96.0
54470,14958,36,2024-04-21,Dropped,94.0
54471,9362,151,2025-05-12,Completed,54.0
54472,14287,1,2024-12-27,Completed,45.0
54473,26689,65,2025-08-01,Dropped,87.0
54474,6512,67,2025-12-19,Completed,81.0
54475,591,87,2026-01-28,Completed,89.0
54476,14134,156,2024-11-01,Dropped,46.0
54477,22343,93,2024-04-05,In Progress,8.0
54478,23532,160,2024-09-21,In Progress,8.0
54479,11708,119,2024-11-16,Completed,80.0
54480,23689,23,2024-12-31,Completed,16.0
54481,25260,175,2026-01-13,Completed,82.0
54482,27787,175,2025-01-17,Completed,83.0
54483,16515,46,2025-12-01,Completed,34.0
54484,29389,117,2024-08-29,In Progress,40.0
54485,11013,161,2024-12-04,Completed,57.0
54486,20128,119,2025-11-16,Dropped,89.0
54487,10902,122,2025-10-26,Completed,29.0
54488,23350,170,2025-02-10,In Progress,9.0
54489,1973,38,2024-04-03,Dropped,29.0
54490,16318,195,2024-11-18,Dropped,11.0
54491,6578,162,2025-04-30,Completed,70.0
54492,2155,177,2025-09-28,Dropped,93.0
54493,18458,156,2025-05-05,In Progress,98.0
54494,4009,136,2024-12-22,In Progress,12.0
54495,2687,177,2025-09-10,Completed,45.0
54496,22906,133,2025-03-20,Dropped,67.0
54497,24200,159,2024-04-02,Completed,80.0
54498,23576,53,2024-07-01,Dropped,80.0
54499,15336,35,2025-04-23,Completed,20.0
54500,8461,186,2024-02-26,Completed,20.0
54501,2379,99,2024-04-18,Dropped,83.0
54502,23782,133,2026-01-20,Completed,67.0
54503,12397,161,2025-04-10,Completed,66.0
54504,19644,13,2025-05-19,Dropped,1.0
54505,4843,153,2025-04-11,Completed,75.0
54506,5262,107,2025-04-23,Completed,93.0
54507,19502,24,2024-05-07,Dropped,54.0
54508,24819,11,2025-10-29,Completed,73.0
54509,21253,83,2024-10-25,In Progress,73.0
54510,5871,11,2025-06-29,Dropped,56.0
54511,5272,97,2024-03-30,In Progress,59.0
54512,27024,30,2024-11-18,Completed,52.0
54513,21021,142,2024-06-05,Completed,75.0
54514,2067,65,2025-07-30,Completed,1.0
54515,28604,95,2024-09-22,Dropped,92.0
54516,22462,67,2025-12-01,Completed,84.0
54517,3551,107,2024-12-05,Dropped,12.0
54518,19632,153,2024-08-19,Completed,38.0
54519,8413,153,2024-12-31,Completed,93.0
54520,14624,51,2024-08-19,Completed,17.0
54521,24110,18,2025-08-25,Completed,72.0
54522,24145,44,2025-06-14,Dropped,92.0
54523,583,58,2026-02-19,Completed,85.0
54524,24294,54,2025-02-02,In Progress,28.0
54525,20805,34,2025-01-09,Completed,90.0
54526,13272,142,2025-03-20,Dropped,54.0
54527,11192,109,2024-07-29,Dropped,100.0
54528,23163,44,2026-01-23,Completed,68.0
54529,17825,155,2024-09-02,Completed,61.0
54530,29168,64,2026-01-06,Completed,50.0
54531,20503,43,2025-06-07,Completed,63.0
54532,18811,130,2024-09-19,Dropped,96.0
54533,26210,54,2025-01-29,Completed,35.0
54534,8381,32,2024-07-30,Dropped,77.0
54535,24196,37,2024-03-28,Completed,20.0
54536,12737,98,2024-12-11,In Progress,28.0
54537,17026,122,2026-02-12,Completed,59.0
54538,4794,34,2025-10-26,Completed,13.0
54539,4937,161,2025-05-24,Dropped,87.0
54540,4124,152,2026-01-20,In Progress,16.0
54541,6817,161,2025-01-28,Completed,20.0
54542,23831,26,2024-03-02,Completed,77.0
54543,3668,41,2025-12-18,Completed,52.0
54544,22391,100,2025-12-29,In Progress,55.0
54545,2847,41,2025-01-13,Completed,81.0
54546,11312,187,2025-06-10,Completed,86.0
54547,20014,6,2024-09-03,Dropped,41.0
54548,19839,57,2024-06-22,In Progress,52.0
54549,1019,145,2026-01-06,In Progress,64.0
54550,25133,88,2026-01-07,Dropped,70.0
54551,29914,16,2025-11-02,Completed,24.0
54552,24159,44,2024-12-06,Completed,55.0
54553,10547,24,2025-01-03,Completed,85.0
54554,9007,197,2024-06-02,Dropped,38.0
54555,25405,128,2025-06-23,Completed,85.0
54556,21682,88,2026-02-06,Completed,64.0
54557,25123,90,2024-09-17,Dropped,40.0
54558,10127,92,2025-01-05,Completed,93.0
54559,12239,148,2025-10-20,Completed,35.0
54560,3493,93,2024-04-18,Completed,88.0
54561,9272,98,2024-04-13,Completed,97.0
54562,1595,51,2024-06-02,Completed,46.0
54563,1945,54,2026-01-03,Completed,92.0
54564,17940,156,2025-05-11,Dropped,36.0
54565,8880,184,2024-10-19,Completed,18.0
54566,10326,111,2026-02-17,Completed,98.0
54567,29332,160,2024-06-06,In Progress,8.0
54568,2959,149,2024-07-11,In Progress,24.0
54569,8766,61,2024-07-10,Completed,18.0
54570,28254,163,2025-04-12,Completed,80.0
54571,13326,22,2025-04-02,Completed,0.0
54572,5225,117,2024-08-24,Completed,31.0
54573,28565,57,2024-02-23,Completed,62.0
54574,14514,93,2025-05-15,Dropped,87.0
54575,10449,147,2025-11-21,In Progress,45.0
54576,29765,18,2025-01-07,In Progress,51.0
54577,911,56,2024-04-25,Completed,25.0
54578,25592,18,2025-01-26,Completed,76.0
54579,11327,192,2024-12-10,Completed,96.0
54580,5291,172,2025-09-26,Completed,69.0
54581,25371,61,2025-08-22,Completed,69.0
54582,15165,47,2024-03-01,In Progress,67.0
54583,17718,177,2026-02-08,In Progress,4.0
54584,16059,108,2024-08-29,Dropped,27.0
54585,19180,122,2024-10-11,In Progress,17.0
54586,20647,187,2024-03-19,In Progress,3.0
54587,6137,56,2025-03-09,Completed,35.0
54588,7892,83,2025-10-01,Completed,89.0
54589,25600,177,2025-12-07,Completed,21.0
54590,12917,137,2025-12-02,In Progress,22.0
54591,12521,33,2024-10-10,Dropped,13.0
54592,163,184,2025-02-08,Dropped,7.0
54593,14840,77,2024-06-01,In Progress,55.0
54594,27913,30,2025-04-14,Completed,33.0
54595,26475,46,2025-04-06,Completed,23.0
54596,26478,137,2024-04-08,Completed,73.0
54597,29178,23,2025-01-29,Completed,4.0
54598,2683,88,2025-08-25,Completed,9.0
54599,21566,96,2025-07-03,Completed,83.0
54600,3839,113,2024-10-21,Dropped,64.0
54601,19562,4,2024-06-26,Dropped,59.0
54602,26436,44,2026-02-16,Completed,61.0
54603,25744,169,2025-04-22,Dropped,18.0
54604,20880,46,2024-10-15,Completed,46.0
54605,27613,27,2025-02-01,Completed,16.0
54606,20204,139,2025-05-16,Completed,22.0
54607,12832,85,2024-12-07,Completed,97.0
54608,8550,82,2025-04-28,Completed,8.0
54609,12775,125,2025-02-15,Completed,98.0
54610,12535,88,2025-03-20,Dropped,45.0
54611,25832,148,2025-11-15,Dropped,21.0
54612,10278,105,2025-02-22,Completed,44.0
54613,17063,31,2025-04-25,Dropped,80.0
54614,16830,116,2025-06-01,Completed,97.0
54615,15807,41,2025-09-02,Completed,70.0
54616,1641,48,2025-06-12,In Progress,65.0
54617,6160,19,2024-04-20,In Progress,79.0
54618,24630,199,2025-07-31,In Progress,64.0
54619,24318,180,2024-07-16,Completed,70.0
54620,21229,144,2024-08-21,Dropped,81.0
54621,3983,152,2025-02-22,Completed,24.0
54622,8210,198,2024-06-03,Completed,13.0
54623,17156,80,2024-02-26,Completed,60.0
54624,23077,100,2024-12-30,Completed,63.0
54625,9512,167,2025-09-22,Completed,98.0
54626,17983,143,2024-08-20,Completed,70.0
54627,7236,4,2025-01-07,Dropped,68.0
54628,23953,184,2025-01-30,Dropped,19.0
54629,15313,2,2024-04-21,Dropped,16.0
54630,19938,78,2025-03-01,Completed,20.0
54631,15224,128,2024-05-31,Completed,82.0
54632,6832,124,2026-02-05,Dropped,10.0
54633,16403,150,2024-07-14,Completed,81.0
54634,12886,66,2024-06-09,Completed,71.0
54635,10151,20,2025-11-08,Dropped,27.0
54636,27371,4,2024-09-13,Dropped,93.0
54637,11713,82,2024-11-29,Completed,87.0
54638,16693,114,2025-12-10,In Progress,26.0
54639,10386,176,2025-03-08,Completed,75.0
54640,19239,183,2024-07-07,Dropped,44.0
54641,22460,84,2024-07-30,In Progress,30.0
54642,7260,90,2025-09-11,Dropped,21.0
54643,5581,71,2025-03-02,Completed,95.0
54644,19875,54,2024-09-03,In Progress,53.0
54645,4425,83,2025-03-21,Dropped,25.0
54646,1361,24,2025-08-20,Dropped,2.0
54647,26018,139,2025-10-18,Completed,57.0
54648,783,144,2024-09-27,In Progress,74.0
54649,14921,65,2026-01-31,Completed,60.0
54650,7015,13,2025-02-20,Completed,95.0
54651,12051,6,2025-07-13,In Progress,99.0
54652,17483,94,2024-10-15,Dropped,57.0
54653,984,180,2025-12-20,In Progress,85.0
54654,11349,58,2024-10-04,Completed,78.0
54655,15039,101,2025-07-06,Completed,23.0
54656,12626,34,2026-01-21,Completed,48.0
54657,25370,178,2025-07-22,Completed,18.0
54658,18609,28,2025-12-28,Dropped,76.0
54659,9974,70,2025-09-20,In Progress,44.0
54660,772,60,2024-03-29,In Progress,98.0
54661,15810,58,2024-05-09,Dropped,86.0
54662,7313,198,2024-06-22,Completed,84.0
54663,28919,20,2025-05-29,Completed,8.0
54664,14324,168,2025-06-27,Completed,34.0
54665,15489,190,2025-03-16,Completed,75.0
54666,8781,111,2025-08-28,Completed,51.0
54667,17098,113,2024-08-17,Dropped,3.0
54668,9297,133,2026-02-16,Completed,29.0
54669,27255,38,2025-06-07,Completed,80.0
54670,13525,10,2025-07-06,Completed,55.0
54671,3179,101,2026-02-09,Completed,50.0
54672,19081,111,2025-07-29,Dropped,31.0
54673,7263,194,2025-04-14,Completed,20.0
54674,3171,199,2025-07-01,In Progress,77.0
54675,5002,75,2025-07-20,Completed,46.0
54676,27313,193,2024-05-22,Completed,18.0
54677,16432,85,2025-11-09,Completed,2.0
54678,14512,6,2025-11-13,Dropped,30.0
54679,8591,112,2025-10-01,In Progress,27.0
54680,26669,17,2024-08-06,Dropped,68.0
54681,17666,26,2024-05-11,In Progress,25.0
54682,22842,135,2025-02-12,Completed,76.0
54683,4262,48,2025-01-27,Completed,71.0
54684,19971,193,2025-09-15,In Progress,10.0
54685,14042,79,2025-04-02,Completed,65.0
54686,21496,95,2025-02-16,Dropped,13.0
54687,25057,164,2024-03-15,Dropped,49.0
54688,4977,70,2024-10-03,Completed,16.0
54689,5592,19,2024-08-04,In Progress,6.0
54690,4795,6,2025-08-07,Completed,63.0
54691,27233,30,2025-03-04,Completed,28.0
54692,26815,163,2025-12-01,Completed,39.0
54693,28715,185,2025-01-14,Dropped,90.0
54694,27396,17,2024-04-01,In Progress,10.0
54695,237,80,2024-12-27,Completed,32.0
54696,3773,190,2025-01-08,Dropped,47.0
54697,12118,10,2025-08-03,In Progress,25.0
54698,17201,100,2025-08-07,Completed,50.0
54699,18368,109,2024-10-24,Dropped,88.0
54700,8724,146,2025-12-02,Completed,64.0
54701,28637,74,2025-08-01,Completed,12.0
54702,20309,101,2026-01-17,Dropped,20.0
54703,8877,132,2025-11-14,In Progress,
54704,2705,200,2025-02-14,Completed,37.0
54705,25154,24,2025-06-26,Completed,32.0
54706,13538,64,2025-09-23,In Progress,36.0
54707,3990,98,2024-12-01,In Progress,54.0
54708,2482,76,2024-08-08,Completed,91.0
54709,27078,88,2024-04-21,Completed,2.0
54710,3199,122,2024-04-16,Completed,77.0
54711,12930,42,2024-05-28,Completed,80.0
54712,6135,155,2024-11-25,Dropped,97.0
54713,28414,185,2024-06-18,Completed,92.0
54714,4523,166,2024-02-25,Completed,67.0
54715,21905,52,2024-11-14,Dropped,25.0
54716,21652,114,2025-04-08,Completed,48.0
54717,6565,16,2025-06-09,Dropped,43.0
54718,29108,47,2025-02-21,Completed,30.0
54719,3663,41,2025-03-06,In Progress,68.0
54720,2330,27,2025-06-27,In Progress,2.0
54721,29081,99,2025-03-29,In Progress,77.0
54722,8512,177,2025-07-22,In Progress,33.0
54723,23967,26,2025-09-11,Completed,0.0
54724,19358,182,2024-05-13,Completed,7.0
54725,10609,134,2025-10-21,Dropped,19.0
54726,7590,109,2024-08-17,Completed,56.0
54727,27245,110,2024-03-25,In Progress,75.0
54728,3708,129,2026-01-26,Completed,67.0
54729,11861,19,2025-12-15,In Progress,62.0
54730,17904,34,2026-01-31,Dropped,
54731,19554,134,2024-07-10,Dropped,51.0
54732,23924,69,2025-10-16,Completed,
54733,9368,167,2025-05-10,In Progress,8.0
54734,20381,31,2025-06-08,In Progress,74.0
54735,22375,167,2026-02-11,Dropped,6.0
54736,8152,106,2024-03-03,Completed,88.0
54737,13329,135,2024-08-19,Completed,13.0
54738,5733,119,2024-05-02,Completed,29.0
54739,9286,5,2025-08-03,Completed,47.0
54740,20992,99,2026-01-10,In Progress,7.0
54741,7018,28,2024-10-23,In Progress,93.0
54742,12133,91,2025-12-10,Completed,68.0
54743,415,70,2024-10-22,Completed,0.0
54744,14393,40,2024-06-13,Completed,66.0
54745,19860,18,2024-09-10,Dropped,39.0
54746,21934,145,2025-03-19,Dropped,0.0
54747,11394,119,2024-10-22,Completed,16.0
54748,8809,1,2026-02-03,Dropped,66.0
54749,10834,19,2025-01-21,In Progress,2.0
54750,12338,133,2026-02-08,Completed,13.0
54751,8124,74,2024-06-24,Completed,46.0
54752,16854,74,2024-08-20,Completed,78.0
54753,809,188,2025-06-25,Completed,73.0
54754,23013,130,2025-09-03,Dropped,63.0
54755,12122,139,2025-07-13,In Progress,95.0
54756,3570,4,2024-05-22,Completed,85.0
54757,22860,87,2024-06-03,Completed,43.0
54758,29638,71,2025-12-30,In Progress,14.0
54759,20625,23,2025-01-17,In Progress,91.0
54760,206,35,2025-08-08,Completed,97.0
54761,21386,167,2026-01-11,Completed,88.0
54762,6234,31,2024-09-02,Completed,42.0
54763,26483,130,2024-05-13,Completed,64.0
54764,170,138,2025-05-12,Dropped,31.0
54765,21742,176,2025-04-18,In Progress,43.0
54766,27087,5,2024-08-22,Dropped,39.0
54767,1424,76,2024-09-21,Completed,44.0
54768,29862,28,2025-10-15,In Progress,86.0
54769,14990,136,2025-04-05,Completed,5.0
54770,16804,68,2026-02-15,Completed,93.0
54771,397,93,2026-01-27,Completed,20.0
54772,11451,137,2024-10-26,Dropped,65.0
54773,23816,14,2024-06-10,Completed,50.0
54774,13399,40,2024-03-06,Dropped,44.0
54775,21737,125,2024-09-24,Dropped,73.0
54776,2357,137,2025-06-16,In Progress,72.0
54777,29387,102,2025-10-01,Completed,82.0
54778,14469,9,2025-05-08,Dropped,3.0
54779,22149,180,2025-07-10,Dropped,64.0
54780,24880,41,2024-03-09,Completed,10.0
54781,14071,11,2024-04-30,In Progress,1.0
54782,20218,22,2025-05-14,In Progress,98.0
54783,16115,45,2024-08-29,In Progress,96.0
54784,8472,27,2024-11-22,In Progress,71.0
54785,4297,134,2024-05-15,Completed,54.0
54786,4587,97,2025-08-27,Completed,40.0
54787,1995,22,2024-04-17,Dropped,15.0
54788,18126,26,2025-05-17,Completed,2.0
54789,4394,198,2024-09-30,Completed,30.0
54790,29833,97,2025-12-11,Dropped,26.0
54791,8640,74,2024-07-14,Completed,59.0
54792,22725,101,2025-10-12,In Progress,28.0
54793,18298,65,2025-02-27,Completed,0.0
54794,27739,15,2025-02-10,Completed,8.0
54795,28555,87,2024-12-08,Dropped,4.0
54796,19164,76,2024-10-19,Completed,60.0
54797,16009,113,2025-02-25,Completed,59.0
54798,8013,16,2024-05-16,Completed,94.0
54799,6205,91,2024-10-14,Completed,28.0
54800,9043,184,2025-12-08,Dropped,27.0
54801,16456,48,2025-08-25,Dropped,9.0
54802,15159,92,2025-05-23,Dropped,43.0
54803,452,9,2026-01-16,In Progress,60.0
54804,16236,84,2025-11-29,In Progress,71.0
54805,3865,185,2025-09-16,Dropped,7.0
54806,26239,154,2025-02-03,In Progress,85.0
54807,24775,29,2024-08-21,Completed,11.0
54808,23352,93,2025-11-13,Completed,31.0
54809,20763,65,2025-02-13,Dropped,85.0
54810,6120,44,2024-05-05,Completed,74.0
54811,25751,128,2025-05-24,Dropped,99.0
54812,19496,145,2025-08-01,In Progress,59.0
54813,12659,17,2024-06-22,Completed,30.0
54814,10233,165,2025-01-04,Dropped,50.0
54815,12765,76,2024-04-26,In Progress,80.0
54816,4154,11,2025-12-20,Dropped,41.0
54817,2596,156,2025-05-16,In Progress,57.0
54818,8906,66,2024-03-06,Completed,68.0
54819,14752,57,2025-05-28,Completed,50.0
54820,10479,148,2025-04-26,Completed,79.0
54821,22912,148,2024-09-22,Completed,30.0
54822,29079,164,2025-08-14,Completed,2.0
54823,18543,127,2025-12-20,Dropped,59.0
54824,9648,81,2026-01-30,Dropped,72.0
54825,8088,53,2024-04-06,In Progress,44.0
54826,18133,17,2025-11-15,Completed,4.0
54827,23848,69,2025-06-16,Dropped,67.0
54828,22813,14,2025-05-10,Completed,16.0
54829,18733,142,2026-02-14,Completed,5.0
54830,3949,167,2024-08-13,Dropped,40.0
54831,14939,80,2024-08-10,Dropped,52.0
54832,28157,113,2025-01-24,Completed,41.0
54833,18978,4,2024-10-29,Dropped,79.0
54834,19546,138,2025-05-22,Dropped,6.0
54835,28148,179,2025-03-19,In Progress,1.0
54836,7695,24,2025-06-27,Dropped,33.0
54837,582,158,2025-01-05,Dropped,53.0
54838,14041,31,2025-11-28,Completed,9.0
54839,23378,46,2025-03-23,In Progress,63.0
54840,25671,24,2024-12-16,Completed,65.0
54841,10882,190,2024-02-24,Completed,49.0
54842,18786,160,2025-11-02,Dropped,7.0
54843,641,136,2025-03-09,Dropped,71.0
54844,12921,197,2024-02-21,In Progress,76.0
54845,6326,148,2026-01-18,Dropped,30.0
54846,15485,143,2025-04-21,Dropped,18.0
54847,16494,59,2024-02-21,Completed,22.0
54848,3458,137,2025-11-25,In Progress,93.0
54849,28394,28,2025-01-26,Dropped,4.0
54850,6308,178,2024-06-04,Dropped,48.0
54851,12228,44,2026-02-02,Completed,52.0
54852,9756,71,2025-10-21,Completed,74.0
54853,7383,151,2024-08-22,Completed,8.0
54854,10343,24,2025-11-06,Completed,47.0
54855,29076,144,2025-07-07,Completed,7.0
54856,11429,56,2024-04-15,Completed,17.0
54857,9787,22,2025-01-12,Completed,83.0
54858,7212,123,2025-12-10,Completed,32.0
54859,5260,151,2025-05-13,In Progress,79.0
54860,15392,19,2024-03-31,Completed,10.0
54861,26873,115,2026-01-24,Completed,7.0
54862,13094,90,2024-11-16,In Progress,29.0
54863,12831,33,2024-10-05,Completed,88.0
54864,29202,123,2025-10-31,Completed,69.0
54865,13981,59,2025-04-24,Completed,21.0
54866,14050,41,2025-12-19,Completed,13.0
54867,2461,39,2024-12-07,Dropped,54.0
54868,13915,130,2024-11-29,In Progress,87.0
54869,25567,180,2024-11-26,Completed,61.0
54870,9023,185,2024-06-23,Dropped,70.0
54871,23408,17,2025-12-17,Completed,63.0
54872,18167,187,2025-04-20,Completed,91.0
54873,8162,11,2025-05-10,Completed,77.0
54874,23377,126,2024-08-17,Completed,46.0
54875,8724,133,2025-10-10,Completed,44.0
54876,26271,169,2025-03-18,Dropped,22.0
54877,13343,72,2025-12-06,Completed,80.0
54878,29370,123,2024-12-20,In Progress,57.0
54879,15335,64,2024-06-03,In Progress,96.0
54880,22357,41,2025-04-23,In Progress,51.0
54881,12679,84,2025-07-08,Completed,29.0
54882,18656,57,2025-12-25,Dropped,67.0
54883,17911,191,2024-07-10,Completed,42.0
54884,16140,155,2025-12-10,In Progress,47.0
54885,9175,55,2024-10-12,Dropped,71.0
54886,15293,30,2025-08-22,Dropped,74.0
54887,3627,162,2025-11-12,Dropped,77.0
54888,10749,42,2025-11-08,Completed,84.0
54889,10289,24,2025-12-10,Completed,68.0
54890,21867,140,2024-04-02,Completed,39.0
54891,17192,29,2025-09-14,Completed,72.0
54892,710,60,2024-09-01,In Progress,18.0
54893,10144,56,2025-01-06,Dropped,14.0
54894,11967,46,2025-02-07,Dropped,55.0
54895,3087,186,2026-01-22,Dropped,53.0
54896,8538,142,2024-11-23,Completed,26.0
54897,21972,19,2024-07-28,Completed,94.0
54898,27404,41,2024-03-06,In Progress,34.0
54899,12009,185,2025-11-09,In Progress,92.0
54900,6637,158,2025-11-14,Completed,39.0
54901,16239,75,2024-08-21,Completed,94.0
54902,14575,150,2025-05-02,Completed,91.0
54903,29338,108,2024-09-29,Completed,94.0
54904,926,100,2025-03-21,Completed,61.0
54905,19293,165,2024-05-25,Dropped,55.0
54906,22605,133,2026-02-06,Dropped,5.0
54907,26857,19,2026-02-08,In Progress,5.0
54908,1470,174,2025-04-11,Dropped,28.0
54909,26795,151,2024-08-21,In Progress,89.0
54910,14870,161,2025-11-13,Completed,100.0
54911,13035,195,2025-07-02,Completed,88.0
54912,25577,44,2025-02-12,In Progress,39.0
54913,20753,148,2024-04-25,In Progress,54.0
54914,6039,197,2024-03-06,Dropped,78.0
54915,1049,100,2025-11-04,Completed,50.0
54916,4853,86,2025-06-08,Completed,41.0
54917,27462,17,2025-03-24,Completed,99.0
54918,12837,175,2024-11-05,Dropped,91.0
54919,10714,167,2024-03-16,Dropped,85.0
54920,23865,145,2025-02-15,Completed,38.0
54921,3541,185,2024-08-25,Dropped,8.0
54922,21859,70,2024-08-06,Completed,48.0
54923,7958,114,2025-07-14,Dropped,80.0
54924,5841,80,2024-03-31,Dropped,13.0
54925,13771,66,2024-11-26,Completed,35.0
54926,18948,79,2024-05-03,Completed,8.0
54927,2106,198,2024-04-21,Completed,21.0
54928,2220,105,2024-05-26,Completed,29.0
54929,19686,194,2025-05-30,In Progress,22.0
54930,18578,116,2024-04-09,Completed,98.0
54931,21941,63,2025-01-08,Dropped,20.0
54932,11539,3,2024-05-07,Completed,99.0
54933,21334,5,2025-08-02,Dropped,62.0
54934,25405,86,2026-01-06,In Progress,69.0
54935,5689,101,2024-03-06,Completed,68.0
54936,3407,138,2024-10-18,Completed,79.0
54937,26924,88,2025-06-29,Dropped,56.0
54938,14483,102,2024-10-09,Completed,50.0
54939,7065,79,2025-09-23,Dropped,63.0
54940,29221,141,2025-06-20,Completed,59.0
54941,28562,96,2025-12-09,Completed,4.0
54942,21562,133,2025-04-19,Dropped,87.0
54943,9484,108,2025-09-13,In Progress,15.0
54944,16416,77,2024-11-11,Dropped,85.0
54945,22938,139,2025-07-02,Completed,10.0
54946,2479,34,2024-08-30,In Progress,77.0
54947,1962,34,2024-11-09,Dropped,32.0
54948,14300,183,2024-09-26,Completed,71.0
54949,5721,73,2025-02-11,Dropped,72.0
54950,20702,27,2024-08-12,Completed,7.0
54951,22579,30,2025-05-25,Dropped,24.0
54952,21289,163,2025-02-07,Dropped,84.0
54953,11238,131,2025-06-28,Completed,72.0
54954,11726,152,2024-07-15,In Progress,23.0
54955,25281,40,2024-05-02,Dropped,88.0
54956,22369,29,2025-10-07,Completed,44.0
54957,29245,76,2024-05-29,Dropped,4.0
54958,4991,165,2024-06-11,Completed,
54959,18891,20,2025-08-17,Completed,84.0
54960,13091,2,2024-03-31,Dropped,50.0
54961,6741,200,2025-09-13,Dropped,69.0
54962,29974,144,2025-11-12,Completed,99.0
54963,3112,124,2024-09-22,In Progress,
